hs_code,chapter,heading,description,unit,cd,rd,sd,vat,ait,at,tti_published
8540.12.00,85,8540,Monochrome,,25.0,3.0,0.0,15.0,5.0,7.5,61.8
8540.20.00,85,8540,Television Camera Tubes; Image Converters/Intensifiers; Photo-Cathodes,,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8540.60.00,85,8540,Other Cathode-Ray Tubes Nes,,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8540.71.00,85,8540,Magnetrons,,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8540.79.00,85,8540,"Microwave Tubes (Excl. Magnetrons, Klystrons And Grid-Controlled Tubes)",,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8540.81.00,85,8540,Receiver Or Amplifier Valves And Tubes,,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8540.89.00,85,8540,"Other Valves And Tubes, Nes",,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8540.91.00,85,8540,Parts Of Cathode-Ray Tubes,,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8540.99.00,85,8540,Other Parts Of Tubes And Valves Of 85.40 (Excl.Parts Of Cathode-Ray Tubes),,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8541.10.00,85,8541,"Diodes, other than photosensitive or light-emitting diodes (LED)",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8541.21.00,85,8541,"Transistors (Excl. Phototransistors), With A Dissipation Rate <1w",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8541.29.00,85,8541,"Transistors (Excl. Phototransistors), With A Dissipation Rate >=1w",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8541.30.00,85,8541,"Thyristors, Diacs And Triacs, Other Than Photosensitive Devices",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8541.41.00,85,8541,"Photosensitive semi-conductor devices, including....Light-emitting diodes (LED)",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8541.42.00,85,8541,Photovoltaic cells not assembled in modules or made up into panels,,0.0,0.0,0.0,15.0,5.0,7.5,27.5
8541.43.00,85,8541,Photovoltaic cells assembled in modules or made up into panels,,1.0,0.0,0.0,15.0,5.0,7.5,28.73
8541.49.00,85,8541,"Other --- Photosensitive semi-conductor devices,..light-emitting diodes (LED) NES",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8541.51.00,85,8541,"Other semi-conductor devices , Semiconductor-based transducers",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8541.59.00,85,8541,Other semi-conductor devices : NES,,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8541.60.00,85,8541,Mounted Piezo-Electric Crystals,,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8541.90.00,85,8541,Parts Of Devices Of 85.41,,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8542.31.10,85,8542,"Processors & controllers, whet. or not comb.logic ckt, a, SIM module",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8542.31.20,85,8542,Other module,,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8542.31.90,85,8542,"Processors & controllers, whet. or not comb.logic ckt, a, Excl. SIM module",,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8542.32.00,85,8542,Memories,,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8542.33.00,85,8542,Amplifiers,,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8542.39.10,85,8542,"SIM card, TV",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
8542.39.90,85,8542,"Electronic integrated circuits,nes",,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8542.90.00,85,8542,Parts,,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8543.10.00,85,8543,Particle accelerators,,1.0,0.0,0.0,15.0,5.0,7.5,28.73
8543.20.00,85,8543,Signal Generators,,1.0,0.0,0.0,15.0,5.0,7.5,28.73
8543.30.00,85,8543,"Machines/Apparatus For Electroplating, Electrolysis Or Electrophoresis",,1.0,0.0,0.0,15.0,5.0,7.5,28.73
8543.40.00,85,8543,Electronic cigarettes and similar personal electric vaporising devices,,25.0,3.0,100.0,15.0,5.0,7.5,218.6
8543.70.10,85,8543,Remote control for electronic and electrical apparatus,,25.0,3.0,0.0,15.0,5.0,7.5,61.8
8543.70.20,85,8543,Electronic talking dictionary,,1.0,0.0,0.0,15.0,5.0,7.5,28.73
8543.70.30,85,8543,Electronic insects repelling devices,,25.0,3.0,0.0,15.0,5.0,7.5,61.8
8543.70.40,85,8543,Electric/Electronic access control,,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8543.70.90,85,8543,"Other machines & appa., Excl. Remote control for electronic and electrical appa.",,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8543.90.10,85,8543,Electronic Cigarattes and Similar personal electric vaporising device,,25.0,3.0,100.0,15.0,5.0,7.5,218.6
8543.90.90,85,8543,Parts excluding Electronic Cigarattes and Similar personal electric vaporising device,,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8544.11.00,85,8544,Of copper,,25.0,3.0,0.0,15.0,5.0,7.5,61.8
8544.19.10,85,8544,Cotton Braided Electric Cables,,25.0,3.0,0.0,15.0,5.0,7.5,61.8
8544.19.90,85,8544,Other Winding Wire (Excl Wire Of Copper & Cotton Braided Electric Cables),,25.0,3.0,20.0,15.0,5.0,7.5,93.16
8544.20.00,85,8544,Co-Axial Cable And Other Co-Axial Electric Conductors,,25.0,3.0,30.0,15.0,5.0,7.5,108.84
8544.30.00,85,8544,"Ignition Wiring Sets And Other Wiring Sets For Vehicles, Aircraft...",,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8544.42.00,85,8544,"Other electric conductors for a voltage not exceeding 1,000 V: Fitted with conn",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
8544.49.00,85,8544,"Electric Conductors, Nes, For A Voltage <=80 V, Not Fitted With Connectors",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
8544.60.00,85,8544,"Other electric conductors, for a voltage exceeding 1000V",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
8544.70.00,85,8544,Optical Fibre Cables Made Up Of Individually Sheathed Fibres,,15.0,5.0,10.0,15.0,5.0,7.5,66.7
8545.11.00,85,8545,Carbon electrodes for furnaces,,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8545.19.10,85,8545,Arc carbon used in cinema projector,,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8545.19.90,85,8545,"Carbon electrodes (excl. for furnaces), nes",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
8545.20.00,85,8545,Carbon Brushes,,25.0,3.0,0.0,15.0,5.0,7.5,61.8
8545.90.10,85,8545,Crabon Block,,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8545.90.20,85,8545,Carbon rod,,15.0,0.0,0.0,15.0,5.0,7.5,45.88
8545.90.90,85,8545,"Articles Of Graphite Or Other Carbon, Nes, For Electrical Purposes, Nes",,25.0,3.0,10.0,15.0,5.0,7.5,77.48
8546.10.00,85,8546,Glass Electrical Insulaters,,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8546.20.00,85,8546,Ceramic Electrical Insulators,,25.0,3.0,0.0,15.0,5.0,7.5,61.8
8546.90.00,85,8546,Electrical Insulators (Excl. Of Glass Or Ceramics),,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8547.10.00,85,8547,Insulating Fittings Of Ceramics For Electrical Machines...,,25.0,3.0,0.0,15.0,5.0,7.5,61.8
8547.20.00,85,8547,Insulating Fittings Of Plastics For Electrical Machines...,,25.0,3.0,0.0,15.0,5.0,7.5,61.8
8547.90.00,85,8547,Other,,25.0,3.0,0.0,15.0,5.0,7.5,61.8
8548.00.00,85,8548,"Electrical parts of machinery or apparatus, not specified or included elsewhere in th",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
8549.11.00,85,8549,Waste and scrap of lead-acid accumulators; spent lead-acid accumulators,,25.0,3.0,0.0,15.0,5.0,7.5,61.8
8549.12.00,85,8549,"Waste and scrap of primary cells, primary .Other, containing lead, cadmium or mercury",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
8549.13.00,85,8549,"Sorted by chemical type and not containing lead, cadmium or mercury",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
8549.14.00,85,8549,"Unsorted and not containing lead, cadmium or mercury",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
8549.19.00,85,8549,"Waste and scrap of primary cells, primary batteries and electric accumulators; ...NES",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
8549.21.00,85,8549,"Containing primary cells, batteries, elec. acm., mercury-switches, glass from CRT ………",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
8549.29.00,85,8549,Of a kind used principally for the recovery of precious metal :NES,,25.0,3.0,0.0,15.0,5.0,7.5,61.8
8549.31.00,85,8549,"Containing primary cells, batteries, electric accumulators, mercury-switches, glass …",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
8549.39.00,85,8549,Other electrical and electronic assemblies and printed circuit boards : NES,,25.0,3.0,0.0,15.0,5.0,7.5,61.8
8549.91.00,85,8549,"Containing primary cells, primary batteries,elec.accum., mercury-switches,CRT…PCBs",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
8549.99.00,85,8549,"Electrical and electronic waste and scrap.Other,NES",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
8601.10.00,86,8601,Rail Locomotives Powered From An External Source Of Electricity,,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8601.20.00,86,8601,Rail Locomotives Powered By Electric Accumulators,,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8602.10.00,86,8602,Diesel-Electric Locomotives,,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8602.90.00,86,8602,"Rail Locomotives, Nes; Locomotive Tenders",,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8603.10.00,86,8603,Self-Propelled Railway Coaches..Powered From Exter. Sources Of Electricity,,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8603.90.00,86,8603,"Self-Propelled Railway Or Tramway Coaches, Vans And Trucks, Nes",,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8604.00.00,86,8604,"Railway or tramway maintenance or service vehicles, whether or not self -propelled",,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8605.00.00,86,8605,"Railway/Tramway Passenger Coaches, Not Self-Propelled; Luggage Vans...",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8606.10.00,86,8606,"Tank Wagons And The Like, Not Self-Propelled",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8606.30.00,86,8606,"Self-Discharging Vans And Wagons, Nes",,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8606.91.00,86,8606,"Railway Or Tramway Goods Vans And Wagons, Covered And Closed",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8606.92.00,86,8606,"Railway Or Tramway Goods Vans And Wagons, Open, With Sides",,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8606.99.00,86,8606,"Railway Or Tramway Goods Vans And Wagons, Not Self-Propelled, Nes",,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8607.11.00,86,8607,Parts Of Driving Bogies & Bissel-Bogies Of Railway Or Tramway Locomotives,,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8607.12.00,86,8607,"Parts Of Bogies & Bissel-Bogies,Nes,Of Railway.. Locomotives/Rolling Stock",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8607.19.00,86,8607,"Axles, Wheels And Parts Of Bogies, Etc, Of Railway.. Locos/Rolling Stock",,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8607.21.00,86,8607,"Air Brakes And Parts Thereof, Of Railway... Locomotives/Rolling Stock",,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8607.29.00,86,8607,"Brakes And Parts Thereof, Of Railway... Locomotives/Rolling Stock",,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8607.30.00,86,8607,"Hooks And Other Coupling Devices, Buffers, And Parts Thereof",,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8607.91.00,86,8607,"Parts Of Railway Or Tramway Locomotives, Nes",,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8607.99.00,86,8607,"Parts Of Railway Or Tramway Rolling Stock, Nes",,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8608.00.00,86,8608,Railway/Tramway Track Fixtures/Fittings; Mechanical Signalling...,,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8609.00.10,86,8609,Insulated Or Refer Container,,15.0,0.0,0.0,0.0,5.0,0.0,20.0
8609.00.90,86,8609,"Containers Specially Designed For Transport By One Or More Method, Nes",,15.0,0.0,0.0,0.0,5.0,0.0,20.0
8701.10.00,87,8701,Single axle tractors,,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8701.21.00,87,8701,With only compression-ignition internal combustion piston engn(diesel or semi-diesel,,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8701.22.00,87,8701,With both cmpr-ignition intl.comb. Pstn.engn(dsl/semi-dsl)&elec.motor as mtrs for pro,,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8701.23.00,87,8701,With both spark-ignition intl.combustion piston engn.&electric motor as motors for pr,,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8701.24.00,87,8701,Road tractors for semi-trailers : With only electric motor for propulsion,,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8701.29.00,87,8701,Road tractors for semi-trailers : NES,,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8701.30.00,87,8701,Track-laying tractors,,5.0,0.0,0.0,0.0,5.0,7.5,17.88
8701.91.10,87,8701,"Other, of an engine power, Not exceeding 18 kW",,1.0,0.0,0.0,15.0,5.0,7.5,28.73
8701.91.90,87,8701,"Other, of an engine power, Not exceeding 18 kW",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8701.92.10,87,8701,"Other Tracktor, of an engine power Exceeding 18 kW but not exceeding 37 kW",,1.0,0.0,0.0,15.0,5.0,7.5,28.73
8701.92.90,87,8701,"Other Tracktor, of an engine power Exceeding 18 kW but not exceeding 37 kW",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8701.93.10,87,8701,"Other tracktor, of an engine power Exceeding 37 kW but not exceeding 75 kW",,1.0,0.0,0.0,15.0,5.0,7.5,28.73
8701.93.90,87,8701,"Other tracktor, of an engine power Exceeding 37 kW but not exceeding 75 kW",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8701.94.10,87,8701,"Other tracktor, of an engine power Exceeding 75 kW but not exceeding 130 kW",,1.0,0.0,0.0,15.0,5.0,7.5,28.73
8701.94.90,87,8701,"Other tracktor, of an engine power Exceeding 75 kW but not exceeding 130 kW",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8701.95.10,87,8701,"Other tracktor, of an engine power Exceeding 130 kW",,1.0,0.0,0.0,15.0,5.0,7.5,28.73
8701.95.90,87,8701,"Other tracktor, of an engine power Exceeding 130 kW",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8702.10.10,87,8702,"Built-Up, Double Decker Bus (diesel or semi-diesel)",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8702.10.20,87,8702,"Built-up, having a seating capacity of 40 or more, excluding folding seats",,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8702.10.30,87,8702,"Built-Up,Having A Seating Capacity >15 but not exceeding 40,incl.the driver",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8702.10.41,87,8702,"Built-up, having a seating capacity not exceeding 15, incl. the driver, human hauler",,25.0,3.0,30.0,15.0,5.0,7.5,108.84
8702.10.49,87,8702,"Built-up, having a seating capacity not >15, incl. the driver, excl. human hauler",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
8702.10.50,87,8702,Ckd Motor Vehicles,,10.0,0.0,0.0,0.0,5.0,7.5,23.25
8702.20.10,87,8702,With both compression-ignition internal combustion piston engine (diesel or semi-di..,,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8702.20.20,87,8702,With both compression-ignition internal combustion piston engine (diesel or semi-di..,,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8702.20.30,87,8702,"Built-up, having a seating capacity >15 but not exceeding 40, including the driver",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8702.20.41,87,8702,"Built-up, having a seating capacity not >15, incl. the driver, human hauler",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
8702.20.49,87,8702,"Built-up, having a seating capacity not >15, incl. the driver, excl. human hauler",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
8702.20.50,87,8702,CKD Motor vehicles,,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8702.30.10,87,8702,With both spark-ignition internal combustion reciprocating piston engine & electric..,,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8702.30.20,87,8702,With both spark-ignition internal combustion reciprocating piston engine & electric..,,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8702.30.30,87,8702,"Built-up, having a seating capacity >15 but not exceeding 40, including the driver",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8702.30.41,87,8702,"Built-up, having a seating capacity not >15, incl. the driver, human hauler",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
8702.30.49,87,8702,"Built-up, having a seating capacity not >15, incl. the driver, excl. human hauler",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
8702.30.50,87,8702,CKD motor vehicles,,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8702.40.00,87,8702,With only electric motor for propulsion,,25.0,3.0,0.0,15.0,5.0,7.5,61.8
8702.90.11,87,8702,"Built-up, Double Decker bus, Using CNG/LPG/LNG as fuel",,5.0,0.0,0.0,0.0,0.0,7.5,12.88
8702.90.19,87,8702,"Built-Up Double Decker Bus, Not Using Cng As Fuel",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8702.90.21,87,8702,"Built-up, having a seating cap of 40 or more exc. folding seats, CNG/LPG/LNG as fuel",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8702.90.29,87,8702,"Built Up Motor Vehicles,Capacity Of 40 Or More, Not Using Cng As Fuel",,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8702.90.30,87,8702,"Built-Up,Having A Seating Capacity exceeding 15 but not exceeding 40,incl Driver",,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8702.90.40,87,8702,"Built-Up,having a seating capacity not exceeding 15,including the driver",,25.0,3.0,10.0,15.0,5.0,7.5,77.48
8702.90.51,87,8702,"Having a seating cap. of 40 or more excl.folding seats using CNG/LPG/LNG as fuel, CKD",,10.0,0.0,0.0,0.0,5.0,7.5,23.25
8702.90.59,87,8702,"Other motor vehicles in CKD condition, excl. seat... 40 or more.. CNG/LPG/LNG as fuel",,10.0,0.0,0.0,15.0,5.0,7.5,39.75
8703.10.00,87,8703,Vehicles specially designed for travelling on snow; golf cars and similar vehicles......,,25.0,3.0,20.0,15.0,5.0,7.5,93.16
8703.21.11,87,8703,"Vehicles with spark-ignition engine of cy. Capa.<1000cc In CBU, 3 wheeled",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
8703.21.19,87,8703,"Vehicles with spark-ignition engine of cy. Capa.<1000cc In CKD, 3 wheeled",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
8703.21.21,87,8703,"Recond. Motor cars & oth. vehicles; incl.stn.wagons,CBU, cylinder capacity not>1000 cc",,25.0,3.0,45.0,15.0,5.0,7.5,132.36
8703.21.22,87,8703,"Reconditioned Motor cars, CKD, cylinder capacity not >1000 cc",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
8703.21.23,87,8703,"Reconditioned other vehicles, CKD, Cylinder Capacity <=1000cc",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
8703.21.24,87,8703,"Reconditioned Microbus, CBU, capacity not >1000cc",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
8703.21.31,87,8703,"Other Motor cars & oth. vehicles; incl.stn.wagons,CBU, cylinder capacity not >1000 cc",,25.0,3.0,45.0,15.0,5.0,7.5,132.36
8703.21.32,87,8703,"Other Motor cars,CKD, cylinder capacity not >1000 cc",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
8703.21.33,87,8703,"Other vehicles, CKD, (Excl.Recon.) capacity <=1000 CC",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
8703.21.34,87,8703,"Other Microbus, CBU, capacity not >1000cc",,25.0,3.0,45.0,15.0,5.0,7.5,132.36
8703.22.11,87,8703,"Recond.Motor Cars & oth. Vehicles,incl.stn. wagons,CBU, cap.>1000cc,but=<1500cc",,25.0,3.0,45.0,15.0,5.0,7.5,132.36
8703.22.12,87,8703,"Recond.Motor Cars,CKD, capacity >1000cc,but=<1500cc",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
8703.22.13,87,8703,"Reconditioned other vehicles,CKD, capacity >1000cc,but=<1500cc",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
8703.22.14,87,8703,"Recon Ambulance fitted with essen. equp. passen cabin leng>9ft cap >1000cc,<=1500cc",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8703.22.15,87,8703,"Reconditioned Microbus, CBU, capacity >1000cc, but <=1500cc",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
8703.22.21,87,8703,"Other Motor Cars & Vehicles,incl.stn. wagons,CBU, cap.>1000cc,but=<1500cc",,25.0,3.0,45.0,15.0,5.0,7.5,132.36
8703.22.22,87,8703,"Other Motor Cars, CKD, capacity >1000cc,but=<1500cc",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
8703.22.23,87,8703,"Other vehicles, CKD,cap.>1000cc,but=<1500cc",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
8703.22.24,87,8703,"Other Ambulance fitted with Passeng cabin length >9ft, cap.>1000cc,but=<1500cc",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8703.22.25,87,8703,"Other Microbus, CBU, capacity >1000cc, but <=1500cc",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
8703.23.11,87,8703,"Recond. Motor Cars and oth. Vehicle, incl.stn. wagon,CBU, cap. >1500cc,but =<1600cc",,25.0,3.0,45.0,15.0,5.0,7.5,132.36
8703.23.12,87,8703,"Recond. Motor Cars,CKD, cap. >1500cc,but =<1600 cc",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
8703.23.13,87,8703,"Recond. other vehicles,CKD, capacity >1500cc,but =<1600 cc",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
8703.23.14,87,8703,Recond. Ambulance fitted with essen equip passen cabin leng >9ft cap >1500cc <=1600cc,,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8703.23.15,87,8703,"Reconditioned Micorbus,CBU, Capacity >1500CC and <=1600CC",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
8703.23.21,87,8703,"Oth.Motor cars and oth. vehi, incl. stn.wagons,CBU,capacity >1500cc,<=1600cc",,25.0,3.0,45.0,15.0,5.0,7.5,132.36
8703.23.22,87,8703,"Other Motor cars,CKD, capacity >1500cc,but not <=1600cc",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
8703.23.23,87,8703,"Other vehicles, CKD, capacity >1500cc but <=1600cc",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
8703.23.25,87,8703,"Micorbus,CBU, exceeding 1500 cc but not exceeding 1600 cc",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
8703.23.31,87,8703,"Recond. Motor Cars and oth. Vehicle, incl.stn. wagon,CBU, cap. >1600cc,but =<2000cc",,25.0,3.0,100.0,15.0,5.0,7.5,218.6
8703.23.32,87,8703,"Recond. Motor Cars,CKD, capacity >1750cc, but =<2000cc",,25.0,3.0,45.0,15.0,5.0,7.5,132.36
8703.23.33,87,8703,"Recond. other vehicles,CKD,capacity >1600cc,but =<2000cc",,25.0,3.0,45.0,15.0,5.0,7.5,132.36
8703.23.35,87,8703,"Reconditioned Microbus, capacity not exceeding 1800cc,CBU",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
8703.23.36,87,8703,"Recond. Microbus of a cylinder capacity exceeding 1800cc, , CBU",,25.0,3.0,45.0,15.0,5.0,7.5,132.36
8703.23.41,87,8703,"Other Motor Cars and oth. Vehicle, incl.stn. wagon,CBU, cap. >1600cc,but =<2000cc",,25.0,3.0,100.0,15.0,5.0,7.5,218.6
8703.23.42,87,8703,"Other Motor Cars,CKD, cap. >1600cc,but =<2000cc",,25.0,3.0,45.0,15.0,5.0,7.5,132.36
8703.23.43,87,8703,"Other vehicles, CKD, capacity >1800cc,but =<2000cc",,25.0,3.0,45.0,15.0,5.0,7.5,132.36
8703.23.44,87,8703,"Ambulance fitted withessen. equp. passen cabin leng>9ft Cap>1600cc, <=2000CC",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8703.23.45,87,8703,"Other Microbus, CBU, capacity not >1800cc",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
8703.23.46,87,8703,"Other Microbus of a cylinder capacity >1800cc, but not >2000cc,CBU",,25.0,3.0,45.0,15.0,5.0,7.5,132.36
8703.23.51,87,8703,"Recond. Motor Cars and oth. Vehicle, incl.stn. wagon,CBU, cap. >2000cc,but =<3000cc",,25.0,3.0,250.0,15.0,5.0,7.5,453.8
8703.23.52,87,8703,"Recond. Motor Cars and oth. Vehicle, incl.stn. wagon,CKD, cap. >2000cc,but =<3000cc",,25.0,3.0,150.0,15.0,5.0,7.5,297.0
8703.23.53,87,8703,"Recond Ambulance fitted essen. equp. passen cabin leng>9ft cap.>2000cc, =<3000cc",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8703.23.61,87,8703,"Other Motor Cars and oth. Vehicle, incl.stn. wagon,CBU, cap. >2000cc,but =<3000cc",,25.0,3.0,250.0,15.0,5.0,7.5,453.8
8703.23.62,87,8703,"Other Motor Cars and oth. Vehicle, incl.stn. wagon,CKD, cap. >2000cc,but =<3000cc",,25.0,3.0,150.0,15.0,5.0,7.5,297.0
8703.23.63,87,8703,"Other Ambulance fitted with essen. equp. passen cabin leng>9ft cap >2000cc, =<3000cc",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8703.24.11,87,8703,"Recond. Motor cars and oth.vehicles,incl. stn. wagon,CBU cap. >3000cc, <=4000cc",,25.0,3.0,500.0,15.0,5.0,7.5,845.8
8703.24.12,87,8703,"Recond. Motor cars and oth.vehicles,incl. stn. wagon,CKD, cap. >3000cc, <=4000cc",,25.0,3.0,350.0,15.0,5.0,7.5,610.6
8703.24.13,87,8703,"Recond Ambulance fitted with essen. equp. passen cabin leng>9ft cap >3000cc, <=4000cc",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8703.24.21,87,8703,"Other Motor cars and oth.vehicles,incl. stn. wagon,CBU cap. >3000cc, <=4000cc",,25.0,3.0,500.0,15.0,5.0,7.5,845.8
8703.24.22,87,8703,"Other Motor cars and oth.vehicles,incl. stn. wagon,CKD, cap. >3000cc, <=4000cc",,25.0,3.0,350.0,15.0,5.0,7.5,610.6
8703.24.23,87,8703,"Other Ambulance fitted with essen. equp. passen cabin leng>9ft cap.>3000cc, <=4000cc",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8703.24.31,87,8703,"Recon. Motor car & oth.vehicle incl.stn.Wagon,CBU,capacity >4000CC",,25.0,3.0,500.0,15.0,5.0,7.5,845.8
8703.24.33,87,8703,Recon. Ambulance fitted with essen. equp. passen cabin leng>9ft Cap>4000CC,,5.0,0.0,0.0,15.0,5.0,7.5,33.63
8703.24.41,87,8703,"Other Motor car & Oth.Vehicle incl. stn.wagon,CBU,Capacity >4000CC",,25.0,3.0,500.0,15.0,5.0,7.5,845.8
8703.24.43,87,8703,Other Ambulance fitted with essen. equp. passen cabin leng>9ft cap >4000CC,,5.0,0.0,0.0,15.0,5.0,7.5,33.63
